afsd_h,frzmlt_h,sst_h
"0.09254444,0.013828342,0.0053023715,0.002542278,0.0013471232,0.0007552651,0.00040528036,0.0002505162,0.00015837222,0.0001189559,5.1958865e-05,0.00030901487",1793.541,-1.7992848
"0.09264107,0.013842448,0.0053062835,0.002542641,0.0013456699,0.00075277896,0.00040023922,0.00024661672,0.00015511278,0.000117113064,4.8500428e-05,0.00032246846",1800.7694,-1.799237
"0.09285596,0.0138741825,0.00531677,0.0025459684,0.0013455834,0.0007508518,0.00039503849,0.0002425214,0.00015163107,0.00011517834,4.4672837e-05,0.0003379451",1806.8489,-1.7991893
"0.09300153,0.013895501,0.005323008,0.0025470024,0.0013440023,0.000747803,0.0003886066,0.00023753212,0.00014744939,0.00011282065,4.0209714e-05,0.0003554191",1818.008,-1.7991644
"0.09306955,0.013905145,0.0053243707,0.0025452953,0.0013405298,0.00074324803,0.00038037574,0.00023122193,0.00014222137,0.00010984261,3.475662e-05,0.00037614084",1836.4031,-1.7991734
"0.093199976,0.013924039,0.005328957,0.002544816,0.0013373799,0.00073856337,0.00037177635,0.0002245212,0.00013647602,0.000105735766,3.0092779e-05,0.0003986779",1854.265,-1.7991827
"0.093198135,0.013923255,0.0053263996,0.0025413411,0.0013331545,0.00073385326,0.00036543404,0.00021944258,0.00013171836,9.9995304e-05,3.0113973e-05,0.00041412166",1873.3992,-1.7991921
"0.09318897,0.013921283,0.005322962,0.002537011,0.0013279988,0.0007281292,0.00035732106,0.00021304458,0.00012593508,9.395732e-05,2.8612203e-05,0.0004336967",1898.3512,-1.7991617
"0.09319205,0.013921238,0.005320698,0.0025336791,0.0013238378,0.00072342507,0.00035059886,0.00020773103,0.00012111444,8.887295e-05,2.7438118e-05,0.00045006903",1924.3848,-1.799124
"0.09318915,0.01392034,0.005318285,0.0025304544,0.0013199246,0.0007190503,0.0003444117,0.00020284028,0.00011667173,8.4143474e-05,2.6431297e-05,0.0004650623",1950.3615,-1.7990863
"0.09318557,0.013919356,0.0053159157,0.002527327,0.0013161456,0.0007148337,0.000338475,0.00019814396,0.00011239699,7.954984e-05,2.5533147e-05,0.00047944122",1980.5785,-1.7990428
"0.09318308,0.013918626,0.0053140423,0.0025248374,0.0013131305,0.0007114672,0.0003337434,0.00019439856,0.00010898281,7.585845e-05,2.4852188e-05,0.00049090834",2019.9846,-1.7989856
"0.09318123,0.013918108,0.0053127683,0.0025231515,0.0013110924,0.0007091931,0.00033055284,0.00019187224,0.00010667809,7.335764e-05,2.440725e-05,0.0004986392",2059.0217,-1.798928
"0.09317817,0.013917429,0.005311523,0.002521571,0.0013092074,0.0007071015,0.00032763364,0.00018956073,0.000104567865,7.105689e-05,2.4018696e-05,0.0005056943",2097.548,-1.7988702
"0.093174644,0.013916621,0.00530996,0.0025195698,0.001306814,0.0007044431,0.00032392648,0.00018662386,0.00010188398,6.811881e-05,2.354361e-05,0.00051466003",2144.1267,-1.7987943
"0.09316751,0.013915239,0.0053080227,0.002517235,0.0013040804,0.0007014327,0.00031975718,0.00018332203,9.886614e-05,6.480362e-05,2.3030385e-05,0.00052470015",2192.6062,-1.7987136
"0.093085386,0.013902699,0.0053020213,0.0025131658,0.0013006553,0.0006982593,0.0003158848,0.00018031405,9.617668e-05,6.190277e-05,2.2538821e-05,0.0005329683",2241.474,-1.7986323
"0.09315691,0.013913244,0.005305432,0.0025141693,0.0013005151,0.0006975184,0.00031436197,0.00017904711,9.4952615e-05,6.0471124e-05,2.2420192e-05,0.0005376763",2291.2627,-1.7985481
"0.09315944,0.013913522,0.0053050937,0.0025135637,0.0012997224,0.00069660816,0.0003130749,0.00017802289,9.4009934e-05,5.9419137e-05,2.2283306e-05,0.000540843",2345.9658,-1.7984589
"0.09316992,0.013914889,0.0053047375,0.002512513,0.0012982296,0.0006948478,0.00031054812,0.00017600755,9.215007e-05,5.7336845e-05,2.2020407e-05,0.0005471376",2398.8828,-1.7983673
"0.09316463,0.013913872,0.0053033377,0.0025108336,0.0012962671,0.0006926893,0.0003075775,0.00017365167,8.998921e-05,5.4927026e-05,2.1711792e-05,0.00055429153",2448.328,-1.7982695
"0.093164496,0.013913779,0.0053029754,0.0025103341,0.0012956558,0.0006920046,0.00030662483,0.00017289487,8.929365e-05,5.4149412e-05,2.1614474e-05,0.0005566077",2507.5923,-1.7982574
"0.093165174,0.013913826,0.005302758,0.0025099942,0.0012952251,0.0006915159,0.00030593944,0.00017234978,8.879208e-05,5.3588232e-05,2.154448e-05,0.0005582848",2570.043,-1.7982548
"0.09316685,0.013914192,0.0053034117,0.0025108205,0.0012962085,0.00069260545,0.00030744568,0.00017354512,8.9889305e-05,5.4812805e-05,2.1700373e-05,0.0005546434",2621.84,-1.7982299
"0.09316502,0.01391433,0.005305295,0.0025135512,0.0012996,0.00069642556,0.0003127842,0.00017778708,9.37877e-05,5.916182e-05,2.2262697e-05,0.000541629",2683.1765,-1.7981437
"0.09316565,0.013914663,0.005306478,0.0025151724,0.0013015806,0.0006986429,0.00031587598,0.00018024148,9.6039745e-05,6.1662686e-05,2.2605105e-05,0.00053411635",2751.2068,-1.7980192
"0.09316388,0.013914543,0.0053070807,0.002516109,0.0013027661,0.0006999879,0.00031776846,0.00018174511,9.7420285e-05,6.3193314e-05,2.2820486e-05,0.00052948797",2819.2832,-1.7978979
"0.09316466,0.013914849,0.005308036,0.0025174043,0.0013043437,0.00070175197,0.00032023,0.00018369826,9.921054e-05,6.5173495e-05,2.3105316e-05,0.0005235112",2886.2607,-1.7977802
"0.09316127,0.013914549,0.0053088386,0.002518705,0.0013060082,0.000703648,0.00032290863,0.00018582627,0.00010116298,6.7329274e-05,2.3425095e-05,0.00051694876",2945.354,-1.7976812
"0.093164645,0.013915225,0.0053098616,0.002519959,0.001307485,0.0007052783,0.00032517093,0.00018761806,0.00010280061,6.9126494e-05,2.3706792e-05,0.0005114942",3004.326,-1.7975783
"0.09316994,0.013916176,0.005310934,0.0025211803,0.0013088854,0.00070680736,0.0003272811,0.00018928705,0.00010432287,7.078895e-05,2.3980447e-05,0.0005064369",3062.8218,-1.7974728
"0.093164,0.013915452,0.0053113867,0.0025221268,0.0013101635,0.000708291,0.00032940623,0.00019097666,0.00010587297,7.249022e-05,2.4253326e-05,0.000501186",3114.2864,-1.7973764
"0.09276585,0.013856121,0.0052893558,0.0025122806,0.0013057068,0.00070654077,0.00032970865,0.00019153286,0.0001067121,7.376457e-05,2.410217e-05,0.00049487053",3164.1792,-1.7972844
"0.09271079,0.013848181,0.005287585,0.0025127039,0.0013072863,0.00070876506,0.00033322704,0.00019436369,0.00010934115,7.666467e-05,2.4572648e-05,0.00048554552",3211.9236,-1.7971921
"0.09307832,0.013903454,0.005310362,0.0025252088,0.0013156027,0.00071510166,0.00033961082,0.0001991266,0.00011337773,8.068646e-05,2.5680209e-05,0.000475179",3250.1638,-1.7970479
"0.092848495,0.01386936,0.0052983887,0.0025205656,0.0013143112,0.00071553176,0.00034183674,0.00020106847,0.000115331924,8.2972045e-05,2.5950676e-05,0.00046655035",3277.0544,-1.7967867
"0.09234372,0.013794027,0.005269918,0.0025073285,0.0013077345,0.00071227347,0.00034077297,0.00020062375,0.000115338706,8.340535e-05,2.56119e-05,0.0004620648",3306.1519,-1.7965295
"0.09221362,0.013774603,0.0052625355,0.0025038542,0.0013059624,0.0007113472,0.00034037765,0.00020041301,0.000115252384,8.3419916e-05,2.5510066e-05,0.0004612034",3331.7354,-1.7962755
"0.09195361,0.013735647,0.005247135,0.0024960067,0.0013013082,0.00070824515,0.0003378098,0.00019858647,0.00011380387,8.2096034e-05,2.5008037e-05,0.000463801",3333.7183,-1.7958295
"0.09190976,0.0137290275,0.005244298,0.0024943473,0.0013001098,0.00070725713,0.00033671552,0.00019775581,0.00011308532,8.137101e-05,2.4810606e-05,0.00046584543",3331.599,-1.7953713
"0.09204352,0.013749019,0.005251984,0.0024980535,0.0013020966,0.0007083947,0.00033738225,0.00019817882,0.00011336265,8.156181e-05,2.4949943e-05,0.00046609816",3326.9575,-1.7949142
"0.0925354,0.013822668,0.005280895,0.0025125872,0.0013105172,0.00071383093,0.00034162393,0.00020114756,0.000115661926,8.3602856e-05,2.5789735e-05,0.00046268065",3309.6074,-1.7945402
"0.09293731,0.013882732,0.005303966,0.0025236895,0.0013164461,0.0007172036,0.00034357572,0.00020237535,0.00011645048,8.4102925e-05,2.6239944e-05,0.00046356762",3286.7625,-1.7942239
"0.092282355,0.013784628,0.0052652922,0.0025040891,0.0013049286,0.00070962205,0.0003374422,0.0001980381,0.0001130392,8.101053e-05,2.5046233e-05,0.00046929828",3275.905,-1.7939049
"0.09225832,0.01378082,0.005262867,0.0025019622,0.0013027738,0.00070739764,0.00033446588,0.00019570113,0.00011093017,7.876291e-05,2.458816e-05,0.00047619556",3252.5808,-1.7936181
"0.092518836,0.013819617,0.0052771647,0.0025082398,0.0013054863,0.00070831366,0.00033393688,0.0001950765,0.0001101467,7.769138e-05,2.4614537e-05,0.00048113143",3213.4832,-1.7934427
"0.09296271,0.013885746,0.005301638,0.002519083,0.0013102673,0.0007100192,0.00033277684,0.00019389864,0.0001089114,7.6926386e-05,2.3126811e-05,0.0004900868",3170.2188,-1.7932647
"0.09305854,0.013900093,0.0053072628,0.002521901,0.0013118851,0.00071104383,0.00033343217,0.0001943657,0.00010931149,7.752405e-05,2.2870705e-05,0.00048981473",3130.1526,-1.7930845
"0.09317472,0.013917551,0.005314398,0.0025257606,0.0013143932,0.0007129021,0.00033512022,0.0001956348,0.00011042695,7.888033e-05,2.2767515e-05,0.000487317",3093.7734,-1.7930038
"0.09319301,0.013920436,0.0053161737,0.0025272786,0.0013159032,0.0007144398,0.00033704386,0.00019716707,0.00011186117,8.065833e-05,2.2671142e-05,0.00048287597",3056.3926,-1.7929314
"0.093179494,0.0139186205,0.005316384,0.0025282823,0.0013173915,0.0007162124,0.00033950442,0.00019915299,0.000113742615,8.298195e-05,2.2585344e-05,0.00047668102",3016.0742,-1.792856
"0.093185045,0.013919603,0.005317434,0.0025294572,0.0013187251,0.0007176575,0.00034140315,0.00020067231,0.000115168164,8.472719e-05,2.253424e-05,0.00047212502",2991.865,-1.7927157
"0.09314018,0.013913058,0.0053156335,0.0025293007,0.0013193919,0.0007187681,0.0003432075,0.00020215176,0.00011658775,8.645791e-05,2.2530454e-05,0.00046709643",2980.872,-1.7925264
"0.09309946,0.013907135,0.005314084,0.002529277,0.0013201439,0.0007199432,0.00034511325,0.00020370043,0.00011804976,8.814975e-05,2.2670296e-05,0.00046188678",2968.0007,-1.7923366
"0.093097195,0.013906939,0.0053146365,0.0025301697,0.0013212858,0.00072124455,0.0003469655,0.00020516905,0.000119390854,8.9601024e-05,2.2937942e-05,0.00045735246",2964.5396,-1.7921313
"0.09314095,0.013913668,0.0053180656,0.0025326614,0.0013235081,0.0007233807,0.0003496427,0.0002072608,0.00012127618,9.1665395e-05,2.324194e-05,0.00045145204",2998.0645,-1.7918788
"0.0931726,0.013918742,0.0053215413,0.0025358547,0.0013268217,0.00072683475,0.0003541676,0.0002108444,0.0001245743,9.546623e-05,2.3496537e-05,0.00044087318",3031.6965,-1.7916268
"0.09318661,0.01392128,0.005324493,0.0025392429,0.0013307102,0.0007310727,0.00035983612,0.00021536455,0.00012877863,0.00010043834,2.363272e-05,0.00042725162",3065.4814,-1.7913753
"0.09318988,0.013922192,0.005326728,0.002542201,0.0013342953,0.0007350863,0.0003656547,0.00021993478,0.00013286568,0.00010448727,2.505431e-05,0.00041318548",3083.9368,-1.791341
"0.09318819,0.013922293,0.005328345,0.0025445723,0.0013372872,0.0007385258,0.00037139992,0.00022431243,0.00013647332,0.00010657806,2.871797e-05,0.00039935467",3099.958,-1.7913257
"0.093185775,0.013922221,0.0053296164,0.0025464944,0.0013397337,0.00074134785,0.00037613357,0.0002279182,0.00013944136,0.00010827692,3.1776613e-05,0.00038794646",3114.7905,-1.7913098
"0.09318287,0.013922024,0.0053306012,0.0025480387,0.0013417184,0.00074364524,0.00037999373,0.00023085954,0.00014186375,0.00010966736,3.4264653e-05,0.00037863004",3152.0698,-1.7914642
"0.093182296,0.013922128,0.0053314925,0.0025493263,0.0013433367,0.0007455031,0.00038309905,0.00023322461,0.00014381064,0.00011078538,3.6262176e-05,0.00037115987",3199.0945,-1.7917291
"0.09318758,0.013923092,0.005332648,0.0025506744,0.0013449148,0.0007472652,0.00038599042,0.0002354231,0.00014561739,0.00011182469,3.810898e-05,0.000364285",3238.4,-1.7919872
"0.093197234,0.013924734,0.005334165,0.0025522988,0.0013467513,0.000749286,0.00038927305,0.00023791673,0.00014766482,0.00011300355,4.019741e-05,0.00035653068",3318.6724,-1.7925023
"0.09320028,0.013925419,0.00533546,0.0025539633,0.0013487685,0.00075156987,0.00039305576,0.00024079537,0.00015003253,0.000114364375,4.262224e-05,0.00034748288",3507.8467,-1.7936832
"0.092541106,0.013827186,0.005298978,0.0025376687,0.0013414365,0.00074878184,0.0003944932,0.00024230387,0.0001516147,0.0001150737,4.5031917e-05,0.00033489065",3674.302,-1.7948282
"0.09230753,0.0137924515,0.0052864095,0.002532401,0.00133947,0.0007485171,0.00039620936,0.00024375737,0.00015293171,0.000115759474,4.6661567e-05,0.00032752866",3812.8357,-1.7959398
"0.0924582,0.013815014,0.0052952743,0.002536867,0.0013420713,0.0007502141,0.0003976489,0.000244759,0.00015367825,0.00011623382,4.724738e-05,0.00032615816",4043.8105,-1.7960485
"0.09282116,0.013869059,0.0053151553,0.0025455477,0.0013457448,0.0007513328,0.00039616262,0.00024339929,0.0001523716,0.00011559314,4.5473927e-05,0.00033476125",4242.9883,-1.7961473
"0.09297139,0.013891055,0.0053215576,0.0025465637,0.0013440492,0.0007481132,0.00038940256,0.00023815717,0.0001479794,0.000113115915,4.0789673e-05,0.0003530886",4405.5435,-1.7962807
"0.09306068,0.013903743,0.0053234883,0.0025445237,0.001339742,0.00074242154,0.00037908065,0.00023024096,0.00014141778,0.00010937437,3.3952907e-05,0.0003791303",4506.9995,-1.7963047
"0.09317076,0.013919375,0.0053258245,0.0025419483,0.0013343611,0.0007353305,0.00036632287,0.00022044158,0.0001332603,0.000104539824,2.5738265e-05,0.0004113277",4541.8335,-1.7962555
"0.093057446,0.013901581,0.005315172,0.0025330202,0.0013255704,0.000726403,0.00035479802,0.00021134892,0.00012493833,9.506507e-05,2.4951714e-05,0.00043780566",4521.103,-1.7962103
"0.093099825,0.013907123,0.0053137895,0.0025288574,0.0013196461,0.0007194199,0.00034489992,0.00020342717,0.000117568816,8.654385e-05,2.4342738e-05,0.00046250544",4506.106,-1.7975572
"0.0930651,0.013901619,0.0053102775,0.0025257755,0.0013165292,0.0007162125,0.0003407532,0.0002001438,0.00011454323,8.302266e-05,2.416838e-05,0.00047212353",4592.8345,-1.8020093
"0.09308577,0.013904729,0.0053115613,0.0025264844,0.0013170078,0.0007165873,0.00034122253,0.00020048236,0.000114797695,8.310485e-05,2.4520183e-05,0.00047128773",4648.1665,-1.8064337
"0.09308485,0.01390473,0.0053121787,0.0025273978,0.00131815,0.00071787933,0.00034307136,0.00020194345,0.00011612246,8.449812e-05,2.4849363e-05,0.00046678403",4672.779,-1.8108318
"0.09300816,0.013893085,0.0053068893,0.0025240371,0.0013154905,0.0007155189,0.0003402732,0.00019978877,0.00011422206,8.2517436e-05,2.4402525e-05,0.00047251073",4668.9814,-1.8111091
"0.092787385,0.0138599295,0.0052934345,0.0025168445,0.0013108873,0.00071215315,0.000337057,0.00019741815,0.000112245994,8.059584e-05,2.3809695e-05,0.0004772338",4670.0225,-1.8111091
"0.09288853,0.013874767,0.0052979025,0.0025177645,0.0013100699,0.0007104017,0.0003337986,0.00019477363,0.0001097863,7.801152e-05,2.3125114e-05,0.00048655705",4669.4956,-1.8111091
"0.093149304,0.013914022,0.005314229,0.0025268618,0.0013162328,0.00071517075,0.00033842144,0.00019828453,0.0001128983,8.173359e-05,2.2984019e-05,0.00047892224",4668.1587,-1.8111091
"0.0931874,0.013920365,0.0053195492,0.0025322894,0.0013221567,0.00072148204,0.00034663084,0.0002048405,0.00011903432,8.9218345e-05,2.2798962e-05,0.00045942282",4668.003,-1.8111091
"0.09318954,0.013921779,0.005324946,0.0025397108,0.001331207,0.0007315719,0.0003600478,0.00021562297,0.00012921904,0.0001018837,2.2139926e-05,0.00042669312",5508.488,-1.8180065
"0.09320103,0.013924472,0.0053303526,0.0025467188,0.001339713,0.00074119447,0.00037573668,0.0002276064,0.00013917685,0.00010812962,3.148711e-05,0.0003891116",5508.4546,-1.8180065
"0.093209594,0.013926083,0.005332459,0.0025492338,0.0013426826,0.00074452197,0.0003812097,0.00023176875,0.00014259828,0.000110097324,3.498611e-05,0.0003760784",5508.447,-1.8180065
"0.09319263,0.013923604,0.0053317524,0.0025491416,0.0013429022,0.0007449177,0.0003820268,0.00023240161,0.00014312791,0.00011039639,3.554959e-05,0.00037387983",5508.461,-1.8180065
"0.0932054,0.013925068,0.005330324,0.0025464455,0.0013392856,0.00074066786,0.00037481755,0.00022690374,0.00013859625,0.00010779749,3.088636e-05,0.00039138095",4263.1094,-1.8118548
"0.09320191,0.013923894,0.005326949,0.0025418713,0.0013336461,0.00073424,0.00036412443,0.00021876309,0.00013189782,0.00010394916,2.4020303e-05,0.00041702852",4263.0938,-1.8118548
"0.09320107,0.013922962,0.005323006,0.00253639,0.0013269029,0.0007266471,0.00035308002,0.00021008361,0.0001241307,9.624548e-05,2.1337117e-05,0.00044380344",4263.1016,-1.8118548
"0.09317118,0.01391853,0.005321455,0.0025357953,0.0013267458,0.000726715,0.00035338313,0.00021034761,0.00012439676,9.6562384e-05,2.136353e-05,0.0004426475",4263.097,-1.8118548
"0.0931993,0.013923165,0.0053251544,0.0025394806,0.0013307179,0.0007309149,0.00035867543,0.00021460278,0.00012844603,0.00010181523,2.0728397e-05,0.00043009795",4263.0986,-1.8118548
"0.09320856,0.0139249535,0.005327648,0.0025425025,0.0013343026,0.00073493517,0.00036522295,0.00021959543,0.00013257944,0.00010434267,2.471145e-05,0.00041448098",4263.104,-1.8118548
"0.091462836,0.013665349,0.005233706,0.0025031217,0.0013195934,0.000732943,0.00037802613,0.00023044118,0.00014240814,0.000109459725,3.6876347e-05,0.00035951383",4267.538,-1.8118548
"0.09303652,0.013898895,0.005316082,0.002535366,0.0013287903,0.0007300868,0.00035872252,0.00021475337,0.00012868304,0.00010205273,2.0920434e-05,0.00042771673",4263.275,-1.8118548
"0.092642754,0.013841725,0.0053016413,0.0025360028,0.0013373523,0.0007432406,0.0003843082,0.00023448413,0.00014512609,0.0001113777,3.8255468e-05,0.0003607747",4264.3267,-1.8118548
"0.09319735,0.013924412,0.005332522,0.002549975,0.001343849,0.00074596156,0.0003837249,0.00023369174,0.00014418733,0.00011100629,3.663055e-05,0.00036986475",4263.104,-1.8118548
"0.08590678,0.011130888,0.0015778441,0.0001713477,7.35448e-05,4.3586653e-05,2.7846958e-05,1.9241032e-05,1.4504402e-05,1.2021269e-05,1.09713765e-05,0.002138556",13.366755,-1.782235
"0.086635165,0.011333764,0.0017280107,0.00018798435,7.4123614e-05,4.4586435e-05,2.9304772e-05,2.1209937e-05,1.7078644e-05,1.5332413e-05,1.5198354e-05,0.0020852573",13.500823,-1.7823272
"0.08714345,0.011568878,0.0019527802,0.00022892273,7.24689e-05,4.4493972e-05,3.0797513e-05,2.4080255e-05,2.1353591e-05,2.118635e-05,2.2938291e-05,0.0020219753",8.945357,-1.7824538
"0.0876437,0.011836745,0.0022367407,0.00030956295,6.9065034e-05,3.938975e-05,2.7511787e-05,2.1810893e-05,1.965618e-05,1.9775309e-05,2.1632331e-05,0.0019729757",1.9257269,-1.7825927
"0.08731401,0.011812535,0.0022287199,0.00032056266,6.462205e-05,3.3550095e-05,2.3983725e-05,1.9636e-05,1.8289722e-05,1.894696e-05,2.1192958e-05,0.0019882054",-3.5054927,-1.7823348
"0.18717305,9.508788e-06,1.5492875e-06,7.4849834e-07,4.046826e-07,2.3508873e-07,1.4437825e-07,9.309573e-08,6.2759305e-08,4.4161986e-08,3.23388e-08,9.479124e-05",447.7749,-1.7642791
"0.18823919,2.968968e-06,4.6356564e-07,2.2420242e-07,1.2122949e-07,7.0439356e-08,4.3287532e-08,2.7917265e-08,1.8825267e-08,1.3244358e-08,9.711723e-09,6.6264496e-05",399.0732,-1.7601768
"0.1883454,1.1421236e-06,2.0324909e-07,9.838151e-08,5.31945e-08,3.0906932e-08,1.8989565e-08,1.2246014e-08,8.256806e-09,5.8092295e-09,4.258199e-09,6.3541724e-05",287.5361,-1.7559828
"0.08516143,0.010921293,0.0014397237,0.00016135183,7.37584e-05,4.362769e-05,2.7881291e-05,1.9304733e-05,1.4596174e-05,1.2142947e-05,1.1131244e-05,0.0021810834",-10.589477,-1.782252
"0.08589226,0.011125875,0.0015744013,0.0001730087,7.374816e-05,4.3557233e-05,2.78616e-05,1.9345196e-05,1.4688531e-05,1.2286391e-05,1.1327594e-05,0.0021390487",-10.653592,-1.782344
